,shopid,userid,name,cover,follower_count,show_official_shop_label,is_preferred_plus_seller,is_shopee_verified,chat_disabled,rating_star,has_decoration,last_active_time,vacation,followed,description,item_count,response_rate,show_video_entry,video_entry_info,campaign_hot_deal_discount_min,show_deco_entry,response_time,ctime,block_cb_user,video_rn_jump_url,user_browse_shop_time,background_color,highlight_color,brand_day_end_time,account.username,account.following_count,account.portrait,account.is_seller,account.phone_verified,account.email_verified,account.fbid,account.total_avg_star,account.hide_likes,account.feed_account_info.can_post_feed,account.status,ab_test_info.header_tabs_layout,ab_test_info.deep_discount_item_card,ab_test_info.item_card,ab_test_info.feeds_live_landing,ab_test_info.image_category,ab_test_info.remove_item_count_on_category_tab,ab_test_info.default_component_improvement,ab_test_info.deep_discount_enhancement,ab_test_info.new_default_scp,ab_test_info.default_landing,ab_test_info.two_tier_category,ab_test_info.two_tier_category_for_layoutc,ab_test_info.live_stream_auto_play,ab_test_info.dd_item_card_2,ab_test_info.tier_shop_category,ab_test_info.product_one_per_row,ab_test_info.fashion_shop_improvement,ab_test_info.shop_rfy_entrypoint,ab_test_info.voucher_popup_non_buyers,ab_test_info.category_ui_improvement_1,ab_test_info.autoplay_highlight_video,ab_test_info.ads_shop_improvement,ab_test_info.non_deco_shop_homepage_personalization,ab_test_info.brand_day_overlap,ab_test_info.truncate_shop_item_card,shop_rating.rating_normal,shop_rating.rating_bad,shop_rating.rating_good,buyer_rating.rating_count,buyer_rating.rating_star,seller_metrics.cancellation_visibility,seller_metrics.cancellation_warning,seller_metrics.cancellation_rate,show_tab.new_arrival_tab.show_new_arrival_items,show_tab.new_arrival_tab.new_arrival_items_start_ts,show_tab.new_arrival_tab.latest_item_ctime,show_tab.show_live_tab,show_tab.membership_tab.show_membership_tab,show_tab.membership_tab.has_join_membership,show_tab.show_flash_sale_tab,toggles.disable_chat_performance,shop_tab_meta.shop_is_non_deco,real_url_if_matching_custom_url,account.feed_account_info.is_kol
233,307363787,307383372,monn.bike,,15,False,False,False,False,4.913043,False,1669038369,False,False,"Hi there, welcome to m0nn outdoor sport! Where we promote outdoor sport products and make it the most preferable exercise to all Malaysians! 

We thank you all for your support, have a lovely day!",6,57,False,,20,False,,1599642150,False,,30,,,,monn.bike,24,411befb8e79df75b5364b6dcb76ce311,True,True,True,,4.923077,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,0,23,"[0, 0, 0, 0, 0, 3]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
234,256007499,256008540,onbikez,,82,False,False,False,False,4.912281,False,1682913636,False,False,"Dear customers, we are selling bicycles that are suitable for both adults and children. If you have any enquiries or looking for a certain bike, feel free to leave a message",92,25,False,,20,False,,1588257267,False,,30,,,,onbikez,4,297257992253cabc412992319da30f04,True,True,False,,4.919355,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,0,57,"[0, 0, 0, 0, 0, 5]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
235,235142394,235147414,Vyoung.my,,1223,False,False,True,False,4.891398,True,1684487264,False,False,"“To me it doesn't matter whether it's raining or the sun is shining or whatever: as long as I'm riding a bike, I know I'm the luckiest guy in the world.” Mark Cavendish, British pro racer",238,89,False,,20,False,5307.0,1583936872,False,,30,,,,lucky2020.my,1,f59f704967240cf33f5426034fdcf2b5,True,True,True,,4.891398,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,129,39,6645,,,0,10,0,True,1681920000,1683713119.0,False,False,False,False,False,True,,
236,102626119,102627598,YANG CYCLES,fdecb46385c5830a71c057b1a9a5fedf,2612,False,False,False,False,4.970175,True,1684487679,False,False,"Born out of passion for riding and crazy about bicycles modifications, Yang Cycles was founded in 2021. 

Located in Kuantan ,the East Side of Peninsular Malaysia, Yang Cycles offers a great selection of top quality products online for all your riding needs. 

Why buy from us??
- Shopee preferred +
- Proven track record
- High ratings 
- Local Seller (BMF - Buy Malaysian First) 
- Ready Stock (No Pre-Ordered)
- Respond to any queries in timely manner

Drop us a message !!",194,81,False,,20,False,10466.0,1541742913,False,,30,,,0.0,yangcycles,22,c82babc91ac124dba43bb5b51f03e74b,True,True,True,,4.970023,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,20,8,4814,"[0, 0, 0, 1, 0, 42]",4.953488,0,10,0,False,1681920000,,False,False,False,False,False,False,,
237,1156231,1157108,ICEBIKEHEAVEN- Your Online Cycling ,ccba4e4d45596f06dd1122c9a61d4937,7900,False,False,False,False,4.876779,True,1684487912,False,False,"Online selling quality cycling sports goods range from MTB,  Road, folding and a variety of apparels at affordable prices. Bryton , Bolany, Chaoyang, Enfitnix, Panaracer, x-cycle, Finish Line, KMC, STONE, Vg sports , Toseek, ZIPP, Sunrace, Shimano, Rockbros, Zeray, SRAM.",954,99,False,,20,False,2552.0,1444915606,False,,30,,,0.0,icebikeheaven,47,0aa664cb88fd751b7fed52d0aed59786,True,True,True,1154950201199501,4.877012,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,205,95,9322,"[0, 0, 0, 0, 0, 18]",5.0,0,10,0,True,1681920000,1684304241.0,False,False,False,False,False,False,,
238,42552100,42553486,YKYWBIKE,a1df5b6438a0674aa71e79f4ecdc86b4,4139,False,False,False,False,4.926766,True,1684487631,False,False,"Guangzhou Xifansi Clothing Co., Ltd. is a company that starts from cycling sports and designs and produces cycling clothes, integrating research and development/design/production and processing and brand marketing,retail and wholesale.The brand we operate is ""YKYWBIKE"",which specializes in providing accessories such as cycling tops/pants/gloves/socks/hats, as well as various cycling equipment. Our store accepts wholesale products and personalized professional cycling jersey customization service",129,61,False,,20,False,15808.0,1510287870,False,,30,,,0.0,ykywbike.my,1387,fed3bccc272d1b9bf5979fbb1d805c51,True,True,True,,4.926766,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,53,16,4344,,,0,10,0,True,1681920000,1683701933.0,False,False,False,False,False,False,,
239,462283051,462302628,Bangi Cycle Store,,325,False,False,False,False,5.0,True,1674631461,False,False,"PREMIUM BIKE STORE
Cycling Hub
Premium Bike Service
Visit Instagram/FB Bangi Cycle",40,57,False,,20,False,,1623160104,False,,30,,,,bangi_cycle,1,32ab9033b76384854fd043539e39d9f6,True,True,True,,5.0,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,1,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
240,139191888,139193712,KEDAI BASIKAL ONLINE,,3179,False,False,False,False,4.889153,False,1684207221,False,False,"24hrs Postage After Received Order 
📢))) READYSTOCK MALAYSIA!!! 
📢))) READYSTOCK MALAYSIA!!! 
Buy with confident.....
💯% Trusted Seller Since 2015
💯% Ready Stock (Malaysia)
💯% Seller Tempatan
💯% Milik Bumiputera
Kami juga pakar ""Custom made Jersey, Sublimitaion, T-shirts, Glove, Cycling Cap, All Sports Apperal with ""I-SPORTS WEAR"" dgn Kadar Harga Mampu Milik👍🏻
",759,42,False,,20,False,8825.0,1554867350,False,,30,,,,aksesoribasikalmurah,5000,bbe884e8379cdcc408eac9f10d00ec39,True,True,True,,4.895045,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,32,19,2062,"[0, 0, 0, 0, 0, 118]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
241,432506898,432526475,UNIBIKE,,10379,False,False,True,False,4.899786,True,1684479413,False,False,"Welcome to Unibike. Unibike is a 100% available online shopping site in Malaysia for dealing bicycle accessories in Malaysia which is 100% secure and safe to shop online. We have been trading bicycle accessories and parts for years. Throughout the experience, we are confident to deliver a good service to online shopper. Our aim is to create the best possible relationship with our customers and recommendation has always been by far our best form of advertising.",44,93,False,,20,False,7267.0,1619612026,False,,30,,,,unibike,1839,fe41fd0e7a7bfc40c4836bbce5e4dc3a,True,True,True,,4.899786,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,52,18,2758,,,0,10,1,False,1681920000,,False,False,False,False,False,True,,
242,158531652,158533670,matabike.my,,761,False,False,False,False,4.845675,False,1684486018,False,False,"Welcome to mata bike. We are a professional with outdoor cycling, bicycle accessories. Bicycle equipment, wear, protective gear, tools! and many more! Our company motto: sincere, honest, is the source of everything! We sincerely invite partners. Wholesaler! discount price! Thank you everyone!",299,88,False,,20,False,17717.0,1561680438,False,,30,,,,matabike.my,1168,1b546314c8117abda358676ac545ef15,True,True,True,,4.845675,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,32,26,1401,,,0,10,0,True,1681920000,1684297225.0,False,False,False,False,False,True,,False
243,546020905,546040486,NINE SHOP,,13,False,False,False,False,5.0,False,1684487476,False,False,,20,57,False,,20,False,,1632459099,False,,30,,,,nineshop718,1,,True,True,False,,5.0,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,1,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
244,19368463,19369799,MACHT Store,c72bcc64140d7bc7cf3d8af96c8118bb,1955,False,False,True,False,4.93508,True,1684487788,False,False,"Operated by MACHT Enterprise (003198887-K)

Bringing you high quality cycling & fitness product with consumer friendly prices since 2018.",126,96,False,,20,False,5340.0,1490965413,False,,30,,,0.0,macht.store,1,86033f85e31ae8593c7d738e6d72f877,True,True,True,,4.935662,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,51,12,4305,"[0, 0, 0, 0, 0, 39]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,False,,
245,241175888,241181429,rsmbicycleshop,,4642,False,False,False,False,4.817098,True,1684482332,False,False,"SUNGAI PETANI • Jalan Dewa • Bandar Puteri Jaya •

✔️ Jaminan harga paling rendah di Malaysia!
✔️ Semua barangan dipos dari Sungai Petani, Kedah!
✔️ Semua barangan adalah 100% baru!
✔️ Penghantaran dilakukan 1-2 hari selepas bayaran dibuat sebelum jam 5 petang!
✔️ Dapatkan 10% cashback!
✔️ Perkhidmatan delivery sekitar kawasan Sungai Petani!
✔️ Dropship dialu-alukan!",199,89,False,,20,False,11667.0,1585837312,False,,30,,,,rsmbicycleshop,6,82e55dac14ab39f48d79bce7501dd1f8,True,True,True,,4.817098,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,158,39,3741,,,0,10,4,False,1681920000,,False,False,False,False,False,True,,
246,39713721,39715107,Isports MY,e03048a5576062894717bb1ab92241f2,1781,False,False,False,False,4.909452,True,1684485181,False,False,"We are an online shopping vendor for lowest priced items, catering mainly to hobbyists and professionals. We sell the latest-in-the-market gadgets, all accessories, cycling products, outdoor and sporting goods.  ",497,95,False,,20,False,1843.0,1508594579,False,,30,,,0.0,kennylcy,221,3ac43546866216ed06fa669c267063d1,True,True,True,,4.910197,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,54,12,2731,"[0, 0, 0, 0, 0, 23]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,False,,
247,153920839,153922734,V&E Bike Station,e03048a5576062894717bb1ab92241f2,9969,False,False,False,False,4.92251,True,1684486457,False,False,We are specialize in motorcycle accessories & Apparel ,207,89,False,,20,False,10493.0,1559968600,False,,30,,,0.0,vebikestation,51,9011f27e7346970c2d76c3e4eefffbbb,True,True,True,,4.922541,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,331,90,22782,"[0, 0, 0, 0, 0, 9]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,False,,False
248,231428089,231432800,ceriaimpianent,,5056,False,True,True,False,4.920781,True,1684485747,False,False,"We Have Selling Bicycle and Bicycle parts🚲
We will provide good products and good services for all customer💪
Thankyou For Support us!
If any questions can contact us at shopee chat🥰We will solve as soon as possible🥰

❗Untuk SABAH dan SARAWAK Postage Caj asing❗
Jangan Lupa Bagi Feedback 5star untuk Kami😉Jika ada masalah apa2 boleh chat team seller kami sebelum Rate Ya❤️

❗HARAP MAKLUM❗
Kami Tidak Dapat Janji Basikal 100% No Calar. Walaupun Siap Pasang,Disebabkan Barang Import Di Dalam Kotak",138,97,False,,20,False,2607.0,1582859594,False,,30,,,,ceriaimpianent,5,01dfa93928244ddde32e386645d41a26,True,True,True,1781123915419981,4.920872,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,19,10,1771,"[0, 0, 0, 0, 0, 2]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
249,322191281,322210880,Riding.my,,808,False,False,False,False,4.903274,False,1684487821,False,False,,150,43,False,,20,False,2245.0,1602575826,False,,30,,,,riding.my,1,,True,True,True,,4.903274,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,76,20,3972,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
250,366681362,366700939,YunieBikes,,98,False,False,False,False,4.882562,True,1684479027,False,False,"𝑯𝒆𝒍𝒍𝒐 𝑫𝒆𝒂𝒓 𝑪𝒖𝒔𝒕𝒐𝒎𝒆𝒓, 𝑾𝒆𝒍𝒄𝒐𝒎𝒆 𝑻𝒐 𝑴𝒚 𝑺𝒉𝒐𝒑.😇

✅𝑶𝒖𝒓 𝑷𝒓𝒐𝒅𝒖𝒄𝒕 𝒂𝒍𝒍 𝒂𝒓𝒆 𝑹𝒆𝒂𝒅𝒚 𝑺𝒕𝒐𝒄𝒌
✅𝑭𝒂𝒔𝒕 𝑺𝒉𝒊𝒑𝒑𝒊𝒏𝒈, 𝑻𝒊𝒎𝒆𝒍𝒚 𝑾𝒂𝒓𝒎 𝑹𝒆𝒑𝒍𝒚, 𝑷𝒐𝒔𝒊𝒕𝒊𝒗𝒆 𝑨𝒕𝒕𝒊𝒕𝒖𝒅𝒆 
✅𝑾𝒐𝒓𝒌𝒊𝒏𝒈 𝑯𝒐𝒖𝒓𝒔 11𝒂𝒎-10𝒑𝒎 𝑺𝒂𝒕𝒖𝒓𝒅𝒂𝒚-𝑻𝒉𝒖𝒓𝒔𝒅𝒂𝒚 

***𝑾𝒆 𝑺𝒉𝒊𝒑 𝑶𝒖𝒕 𝑶𝒏 𝑻𝒉𝒆 𝑺𝒂𝒎𝒆 𝑫𝒂𝒚 𝑰𝒇 𝑶𝒓𝒅𝒆𝒓 𝑩𝒆𝒇𝒐𝒓𝒆 5𝒑𝒎***

~𝑻𝒉𝒂𝒏𝒌 𝒀𝒐𝒖 𝑭𝒐𝒓 𝑺𝒖𝒑𝒑𝒐𝒓𝒕 𝑼𝒔~",18,91,False,,20,False,7616.0,1609559905,False,,30,,,,yunieee888,135,cda444866384570c9c4cdaf80713f71f,True,True,False,,4.888514,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,7,1,274,"[0, 0, 0, 0, 0, 15]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
251,418605702,418625279,Gerek Ventures,b7019329a1f71cbb5896fd66cf948b5f,136,False,False,False,False,4.984615,True,1684470247,False,False,We only sell genuine products. Our retail shop located at Eco Majestic Semenyih. Shimano product warranty by Bike Science Malaysia.,121,100,False,,20,False,,1617774615,False,,30,,,0.0,gerekventures,3,5272ef6c9242d1d3967daa02e764f0ca,True,True,True,,4.985075,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,65,"[0, 0, 0, 0, 0, 2]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,False,,
252,141357609,141359433,LKS BICYCLE & MOTOR,,107,False,False,False,False,4.795455,False,1683091694,False,False,,40,57,False,,20,False,,1555827189,False,,30,,,,nicholas1917,1,2d419de5ff1124e67e2933e29f67f58f,True,True,True,,4.8,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,4,1,88,"[0, 0, 0, 0, 0, 2]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
253,49029015,49030403,Stylez Store House,52df7ad308e672e8b861078091736118,6683,False,False,False,False,4.808787,True,1684482119,False,False,"Registered Business since 2013 
🇲🇾Welcome to STYLEZ STORE HOUSE, we are happy to serve you.
📌COMBINE ORDER PLEASE CHAT WITH US FIRST.
📌 ALL ITEM ARE READY STOCK SHIP FROM MALAYSIA.
📦ITEMS WILL BE SHIPPED WITHIN 2 DAYS (EXCLUDE WEEKEND & PUBLIC HOLIDAY)
🤗Please do not hesitate to like our products & follow us.
🌷Appreciate your good review and rating.
📍Feel free to contact us via chat for further enquiries.

we are also open for dropship",154,54,False,,20,False,12594.0,1513786642,False,,30,,,0.0,sshkl,32,5ac2af27c4443c22fc8b2e029a7e0ae3,True,True,True,,4.809792,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,202,57,5101,"[0, 0, 0, 0, 0, 47]",5.0,0,10,0,False,1681920000,,True,False,False,False,False,False,,
254,35223919,35225303,GamelandSKN Magic & Playing Cards,a271752f7b9999678c8894be4de64f75,4819,False,True,True,False,4.972586,True,1684487202,False,False,"Welcome to Gameland SKN Malaysia.

Official Website: https://www.games4youuu.com",2904,100,False,,20,False,6189.0,1505714874,False,,30,,,0.0,gamelandskn,0,71f1507c240d4d5f67a8a456ed044903,True,True,True,,4.972586,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,53,13,14748,,,0,10,0,True,1681920000,1684384105.0,False,False,False,False,False,False,,False
255,35223919,35225303,GamelandSKN Magic & Playing Cards,a271752f7b9999678c8894be4de64f75,4819,False,True,True,False,4.972586,True,1684487202,False,False,"Welcome to Gameland SKN Malaysia.

Official Website: https://www.games4youuu.com",2904,100,False,,20,False,6189.0,1505714874,False,,30,,,0.0,gamelandskn,0,71f1507c240d4d5f67a8a456ed044903,True,True,True,,4.972586,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,53,13,14748,,,0,10,0,True,1681920000,1684384105.0,False,False,False,False,False,False,,False
256,120503518,120505342,USPCC,,1314,False,False,False,False,4.908507,True,1684487936,False,False,"We are official distributors of Bicycle cards from 2015. Bicycle® is one of the brands made by the leading playing card manufacturer The United States Playing Cards Company. Bicycle is also one of the most famous brands worldwide, and preferred by magicians for the undeniable quality of its feel and durability.",308,79,False,,20,False,1996.0,1547519927,False,,30,,,,ken01shen.my,1168,64f674a1f6e8fd691a5dacc3ad1c2b8b,True,True,True,,4.908507,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,25,4,1250,,,0,10,0,True,1681920000,1682310102.0,False,False,False,False,False,True,,
257,469490438,469510015,TBFookSang,afb01d59f8d80bc2efa94911ca2872b9,327,False,False,False,True,4.967742,True,1684359393,False,False,"Embarking into the new selling trend, we are now amplifying our business via e-commerce platforms. 

We are the official distributor for REYNOLDS, CEMA, and other major brands.

Tukang Basikal Fook Sang
No. 596, Jalan SS 9A/14, Sungai Way Free Trade Industrial Zone
47300 Petaling Jaya, Selangor, Malaysia

Operating Hours:-
Monday to Saturday : 10:00am to 6:00pm.
Sunday : Closed

To get to our store, you can simply Waze to ""Tukang Basikal Fook Sang"".

Thank you for your continuous support.",37,38,False,,20,False,28398.0,1623981506,False,,30,,,0.0,tbfooksang,1,2cd7d5c025c5db4a49f6ec8ac394fcb6,True,True,True,,4.967742,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,31,,,0,10,0,True,1681920000,1683778253.0,False,False,False,False,False,False,,
258,70490630,70492090,Jozsbike,,1920,False,False,False,False,4.929221,True,1684481587,False,False,Our shop have provide Pre-Fitting and custom build Service.We offers all Quality Bikes & Accessories who provide reasonable price and best service to you.,209,76,False,,20,False,2021.0,1526887437,False,,30,,,,jozsbike,58,3107030111dfbd5a461a9aed92e91e3f,True,True,True,,4.926123,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,35,10,2953,"[0, 3, 0, 0, 0, 35]",4.684211,0,10,0,True,1681920000,1682082954.0,False,False,False,False,False,True,,
259,89668337,89669816,Assos Malaysia,,234,False,False,False,False,4.97619,True,1684308147,False,False,Official Malaysia Assos Apperal Store,38,79,False,,20,False,17438.0,1536547660,False,,30,,,,idriswoon,3,524e27e6502023e0eeb921a1cbd21817,True,True,True,,4.980769,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,42,"[0, 0, 0, 0, 0, 10]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
260,65702304,65703757,GS BIKERS STYLE,,334,False,False,False,False,4.976744,False,1679265463,False,False,,38,84,False,,20,False,11594.0,1524067568,False,,30,,,,gs_bikers,285,cf9495ad5e0c667d6894ff6f568b2619,True,True,True,,4.981132,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,43,"[0, 0, 0, 0, 0, 10]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
261,182325038,182327697,PW Ventures,,609,False,False,False,False,4.957447,True,1684463465,False,False,"We are an online 🚴🏻‍♂️ retailer. Our focus “quality & practicality”. Brands we carry; Fidlock, Lead Out!, Magicshine, TyreKey, Dr Wack, 5LINKS, Goodyear, ODI, CooSpo, KICA, Galfer etc.",147,94,False,,20,False,4609.0,1569391750,False,,30,,,,pedalwheelersventures,1013,ad737e55150b819e93a0c9f75d4c7c1e,True,True,True,,4.959698,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,2,1,376,"[0, 0, 0, 0, 0, 21]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
262,562152960,562172545,B9ss Bike/Basikal,,1777,False,False,True,False,4.891572,True,1684477216,False,False,,179,95,False,,20,False,16050.0,1634057427,False,,30,,,,b9ssbike,897,4fa6c1c8c648bb2b949e673cef3c4899,True,True,True,,4.891572,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,184,52,8175,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
263,335353668,335373243,Pelan Pelan Kayuh Network,f48994305bba2797e3b2377e5a8ec7ca,1252,False,False,False,False,4.964378,True,1684462490,False,False,"Selling Bicycles, Accessories, Tools and Merchandise",48,57,False,,20,False,,1604970394,False,,30,,,0.0,pelanpelankayuhnetwork,1294,93add723b21109bc49c19c974cf1e528,True,True,True,,4.964378,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,7,1,1549,,,0,10,0,False,1681920000,,False,False,False,False,False,False,,False
264,153521997,153523880,Musion ,fe3c3414d24e6bc80e392729f9b4ffdb,19938,False,False,True,False,4.889681,True,1684487518,False,False,"       🏍️Musion®--Let's Ride, By All Means🏍️
⭐️Follow Musion To Get New Friend Voucher⭐️
⭐️⭐️Order Above 15RM is FREE SHIPPING⭐️⭐️
⭐️⭐️⭐️Buy Any 3 Pieces Items Get Extra Discount Again⭐️⭐️⭐️
🐼Musion's Promise To Customer: Sincerely Provide Good Quality Product for Bike Lovers 🐼",259,100,False,,20,False,581.0,1559808530,False,,30,,,0.0,ushijima666.my,3922,7e6fd6ca4a2a3478e161fe1cfd45ce7c,True,True,True,,4.889681,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1526,483,69463,,,0,10,0,True,1681920000,1683958424.0,False,False,False,False,False,False,,
265,452247857,452267434,ThinkRider Store,394951747aef8d52323d9630bdd1e048,1863,False,False,False,False,4.914605,True,1684488060,False,False,"New store：ThinkRider Official Store：https://shopee.com.my/thinkrider01.my （Available directly from Malaysia）
ThinkRider is a powerful bicycle trainer and manufacturer of bicycle supplies. Our goal is to make training more fun, effective, safe and simple, and to provide riders with high-quality riding equipment accessories.
We have the best products in the market and the lowest prices! You can buy Xinyishang products at a great price.",92,69,False,,20,False,11261.0,1622080828,False,,30,,,0.0,thinkrider.my,8,2a4753fa24d63df5a3c0d235bef9c0d7,True,True,True,,4.914605,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,24,18,2046,,,0,10,0,True,1681920000,1683783641.0,False,False,False,False,False,False,,
